0,1,5,0.000172359
0,1,6,0.000169338
0,1,7,0.000216414
0,1,8,0.000350386
0,1,9,0.00056612
0,1,10,0.00105742
0,1,11,0.00584095
0,1,12,0.0046629
0,1,13,0.237507
0,1,14,0.350794
0,1,15,0.0378481
0,1,16,0.198941
0,1,17,2.13772
0,1,18,4.22553
0,1,19,18.9358
0,1,20,8.53274
0,1,21,250.381
0,1,22,405.606
0,2,5,0.000365581
0,2,6,0.000245478
0,2,7,0.000260522
0,2,8,0.000232426
0,2,9,0.000456848
0,2,10,0.000761306
0,2,11,0.00478887
0,2,12,0.00697178
0,2,13,0.135719
0,2,14,0.188912
0,2,15,0.0269731
0,2,16,0.1339
0,2,17,3.01338
0,2,18,1.85017
0,2,19,28.1628
0,2,20,3.96667
0,2,21,152.899
0,2,22,154.315
0,4,5,1.9526e-05
0,4,6,0.000416041
0,4,7,0.000542792
0,4,8,0.000488943
0,4,9,0.000507456
0,4,10,0.000902961
0,4,11,0.00248745
0,4,12,0.00606113
0,4,13,0.0695331
0,4,14,0.140357
0,4,15,0.0228211
0,4,16,0.105113
0,4,17,1.84125
0,4,18,1.38682
0,4,19,24.089
0,4,20,1.7673
0,4,21,97.5863
0,4,22,114.45
0,8,5,1.9457e-05
0,8,6,0.00105864
0,8,7,0.000866315
0,8,8,0.0011615
0,8,9,0.00160029
0,8,10,0.00142942
0,8,11,0.00284512
0,8,12,0.00368637
0,8,13,0.0674147
0,8,14,0.110133
0,8,15,0.0197941
0,8,16,0.0733328
0,8,17,1.05963
0,8,18,1.65045
0,8,19,14.8566
0,8,20,1.77185
0,8,21,88.1613
0,8,22,123.06
0,16,5,1.9067e-05
0,16,6,6.5251e-05
0,16,7,0.00180991
0,16,8,0.0016938
0,16,9,0.00264654
0,16,10,0.00237831
0,16,11,0.00274962
0,16,12,0.00255254
0,16,13,0.0322595
0,16,14,0.0437492
0,16,15,0.0192458
0,16,16,0.0525813
0,16,17,1.0008
0,16,18,0.617468
0,16,19,16.8317
0,16,20,1.44054
0,16,21,73.5325
0,16,22,82.7977
0,32,5,2.1376e-05
0,32,6,0.00014181
0,32,7,0.00330031
0,32,8,0.00339106
0,32,9,0.00335924
0,32,10,0.00723268
0,32,11,0.00550039
0,32,12,0.0066558
0,32,13,0.0278945
0,32,14,0.0435138
